URL,Product Name,Brand,Sale Price,MRP
https://in.puma.com/in/en/pd/palermo-premium-leather-sneakers/406000?swatch=01,Palermo Premium Leather Sneakers,Puma,7999,
https://in.puma.com/in/en/pd/skyrocket-lite-ultra-lightweight-running-shoes/313354?swatch=01,Skyrocket Lite Ultra Lightweight Running Shoes,Puma,6299,6999.0
https://in.puma.com/in/en/pd/speedcat-plus-sneakers/402995?swatch=03,Speedcat Plus Sneakers,Puma,8249,10999.0
https://in.puma.com/in/en/pd/accelerate-nitro-sqd-untmd-handball-shoes/108415?swatch=01,Accelerate NITRO™ SQD UNTMD Handball Shoes,Puma,12999,
https://in.puma.com/in/en/pd/speedcat-plus-leather-sneakers/404376?swatch=01,Speedcat Plus Leather Sneakers,Puma,8249,10999.0
https://in.puma.com/in/en/pd/style-rider-lumi-womens-colorblock-sneakers/405728?swatch=01,Style Rider Lumi Women's Colorblock Sneakers,Puma,7999,9999.0
https://in.puma.com/in/en/pd/mostro-og-sneakers/397330?swatch=15,Mostro OG Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/speedcat-elevated-womens-sneakers/403619?swatch=01,Speedcat Elevated Women's Sneakers,Puma,9999,
https://in.puma.com/in/en/pd/speedcat-og-sneakers/398846?swatch=50,Speedcat OG Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/flyumph-womens-sneakers/394643?swatch=01,Flyumph Women's Sneakers,Puma,3224,4299.0
https://in.puma.com/in/en/pd/tori-pixie-v1-womens-all-day-comfort-sneakers/403958?swatch=01,Tori Pixie V1 Women's All-day Comfort Sneakers,Puma,4499,5999.0
https://in.puma.com/in/en/pd/majesty-dylan-verse-sneakers/403960?swatch=01,Majesty Dylan Verse Sneakers,Puma,7199,7999.0
https://in.puma.com/in/en/pd/adelina-glam-womens-ballerinas/397132?swatch=05,Adelina Glam Women's Ballerinas,Puma,2999,3999.0
https://in.puma.com/in/en/pd/mostro-kreature-sneakers/403630?swatch=01,Mostro Kreature Sneakers,Puma,10499,13999.0
https://in.puma.com/in/en/pd/cell-thrill-womens-comfort-running-shoes/312086?swatch=01,Cell Thrill Women's Comfort Running Shoes,Puma,5499,
https://in.puma.com/in/en/pd/king-indoor-sneakers/401683?swatch=13,King Indoor Sneakers,Puma,8799,10999.0
https://in.puma.com/in/en/pd/foreverrun-nitro-2-womens-running-shoes/310471?swatch=16,ForeverRun NITRO™ 2 Women's Running Shoes,Puma,14999,
https://in.puma.com/in/en/pd/royalcat-comfort-softride-daze-womens-slides/397159?swatch=04,Royalcat Comfort Softride Daze Women's Slides,Puma,2999,
https://in.puma.com/in/en/pd/velocity-nitro-4-hyrox-womens-running-shoes/311912?swatch=01,Velocity NITRO™ 4 HYROX Women's Running Shoes,Puma,12999,
https://in.puma.com/in/en/pd/mostro-og-sneakers/397330?swatch=11,Mostro OG Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/all-pro-nitro-2-basketball-shoes/312307?swatch=04,All-Pro NITRO™ 2 Basketball Shoes,Puma,11999,
https://in.puma.com/in/en/pd/puma-x-aston-martin-aramco-f1-team-inverse-mens-sneakers/309110?swatch=01,PUMA x ASTON MARTIN ARAMCO F1® TEAM Inverse Men's Sneakers,Puma,11999,
https://in.puma.com/in/en/pd/propio-nitro-womens-running-shoes/311429?swatch=06,Propio NITRO™ Women's Running Shoes,Puma,8249,10999.0
https://in.puma.com/in/en/pd/speedcat-zebra-womens-sneakers/403356?swatch=01,Speedcat Zebra Women's Sneakers,Puma,8249,10999.0
https://in.puma.com/in/en/pd/palermo-elevata-womens-leather-sneakers/400461?swatch=01,Palermo Elevata Women's Leather Sneakers,Puma,7999,
https://in.puma.com/in/en/pd/speedcat-lux-suede-sneakers/408198?swatch=02,Speedcat Lux Suede Sneakers,Puma,9999,
https://in.puma.com/in/en/pd/speedcat-paris-womens-sneakers/403810?swatch=01,Speedcat Paris Women's Sneakers,Puma,9749,12999.0
https://in.puma.com/in/en/pd/speedcat-seoul-womens-sneakers/403809?swatch=01,Speedcat Seoul Women's Sneakers,Puma,9749,12999.0
https://in.puma.com/in/en/pd/magmax-nitro-womens-maximum-cushioning-running-shoes/310089?swatch=12,MagMax NITRO™ Women's Maximum Cushioning Running Shoes,Puma,16999,
https://in.puma.com/in/en/pd/palermo-moda-womens-leather-sneakers/397738?swatch=01,Palermo Moda Women's Leather Sneakers,Puma,6999,
https://in.puma.com/in/en/pd/suede-charles-f--stead-iv-sneakers/403766?swatch=02,Suede Charles F. Stead IV Sneakers,Puma,10999,
https://in.puma.com/in/en/pd/flexpro-womens-sneakers/398976?swatch=01,FlexPro Women's Sneakers,Puma,3199,3999.0
https://in.puma.com/in/en/pd/softride-frequence-womens-running-shoes/310556?swatch=07,SOFTRIDE Frequence Women's Running Shoes,Puma,7999,
https://in.puma.com/in/en/pd/nova-elite-womens-padel-boots/108289?swatch=01,NOVA Elite Women's Padel Boots,Puma,10799,11999.0
https://in.puma.com/in/en/pd/deviate-nitro-3-wide-womens-running-shoes/378450?swatch=05,Deviate NITRO™ 3 WIDE Women's Running Shoes,Puma,15999,
https://in.puma.com/in/en/pd/foreverrun-nitro-2-womens-running-shoes/310471?swatch=15,ForeverRun NITRO™ 2 Women's Running Shoes,Puma,14999,
https://in.puma.com/in/en/pd/brasil-retro-look-everyday-sneakers/401048?swatch=07,Brasil Retro Look Everyday Sneakers,Puma,7999,9999.0
https://in.puma.com/in/en/pd/elevata-gentle-meld-womens-palermo-sneakers/403344?swatch=01,Elevata Gentle Meld Women's Palermo Sneakers,Puma,7999,
https://in.puma.com/in/en/pd/deviate-nitro-3-womens-running-shoes/309708?swatch=20,Deviate NITRO™ 3 Women's Running Shoes,Puma,15999,
https://in.puma.com/in/en/pd/pwr-nitro-sqd-2-womens-training-shoes/310147?swatch=13,PWR NITRO™ SQD 2 Women's Training Shoes,Puma,12999,
https://in.puma.com/in/en/pd/elevata-gentle-meld-womens-palermo-sneakers/403344?swatch=02,Elevata Gentle Meld Women's Palermo Sneakers,Puma,7999,
https://in.puma.com/in/en/pd/magnify-nitro-3-high-cushion-performance-womens-running-shoes/311047?swatch=04,Magnify NITRO™ 3 High Cushion Performance Women's Running Shoes,Puma,11249,14999.0
https://in.puma.com/in/en/pd/foreverrun-nitro-2-womens-stability-running-shoes/313364?swatch=01,ForeverRun NITRO 2 Women's Stability Running Shoes,Puma,14999,
https://in.puma.com/in/en/pd/velocity-nitro-4-womens-high-cushion-running-shoes/311141?swatch=03,Velocity NITRO 4 Women's High Cushion Running Shoes,Puma,11999,
https://in.puma.com/in/en/pd/foreverrun-nitro-2-wide-womens-running-shoes/311051?swatch=01,ForeverRun NITRO™ 2 Wide Women's Running Shoes,Puma,14999,
https://in.puma.com/in/en/pd/future-rider-twofold-sneakers/380591?swatch=07,Future Rider Twofold Sneakers,Puma,4499,7499.0
https://in.puma.com/in/en/pd/rs-x3-wh-sneakers/373308?swatch=01,RS-X³ WH Sneakers,Puma,5199,9999.0
https://in.puma.com/in/en/pd/rs-x-toys-sneakers/369449?swatch=24,RS-X Toys Sneakers,Puma,5719,10999.0
https://in.puma.com/in/en/pd/bmw-motorsport-caven-2-0-sneakers/309174?swatch=02,BMW Motorsport Caven 2.0 Sneakers,Puma,6999,
https://in.puma.com/in/en/pd/lex-womens-training-shoes/376211?swatch=08,Lex Women's Training Shoes,Puma,4799,5999.0
https://in.puma.com/in/en/pd/speedcat-plus-sneakers/402995?swatch=04,Speedcat Plus Sneakers,Puma,8249,10999.0
https://in.puma.com/in/en/pd/x-cell-nova-cat-womens-everyday-running-shoes/310686?swatch=11,X-Cell Nova CAT Women's Everyday Running Shoes,Puma,5249,6999.0
https://in.puma.com/in/en/pd/arizona-retro-premium-suede-sneakers/402353?swatch=08,Arizona Retro Premium Suede Sneakers,Puma,8099,8999.0
https://in.puma.com/in/en/pd/speedcat-sneakers/406329?swatch=54,Speedcat Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/suede-classic-sneakers/399781?swatch=15,Suede Classic Sneakers,Puma,7999,
https://in.puma.com/in/en/pd/inhale-mens-sneakers/401560?swatch=19,Inhale Men's Sneakers,Puma,8249,10999.0
https://in.puma.com/in/en/pd/bmw-m-motorsport-electron-e-pro-sneakers/308960?swatch=01,BMW M Motorsport Electron E Pro Sneakers,Puma,6999,
https://in.puma.com/in/en/pd/puma-x-ripndip-suede-xl-sneakers/403651?swatch=01,PUMA x RIPNDIP Suede XL Sneakers,Puma,9999,
https://in.puma.com/in/en/pd/court-point-vulc-perf-v2-sneakers/363685?swatch=01,Court Point Vulc Perf V2 Sneakers,Puma,2079,3999.0
https://in.puma.com/in/en/pd/punch-comfort-sneakers/396129?swatch=01,Punch Comfort Sneakers,Puma,3299,
https://in.puma.com/in/en/pd/puma-x-aston-martin-aramco-f1-team-inverse-mens-sneakers/309110?swatch=02,PUMA x ASTON MARTIN ARAMCO F1® TEAM Inverse Men's Sneakers,Puma,11999,
https://in.puma.com/in/en/pd/x-ray-2-square-retro-style-sneakers/402200?swatch=05,X-Ray 2 Square Retro Style Sneakers,Puma,4239,7999.0
https://in.puma.com/in/en/pd/pwr-nitro-sqd-2-training-shoes/310150?swatch=17,PWR NITRO™ SQD 2 Training Shoes,Puma,11699,12999.0
https://in.puma.com/in/en/pd/inhale-mens-sneakers/401560?swatch=18,Inhale Men's Sneakers,Puma,8249,10999.0
https://in.puma.com/in/en/pd/bmw-m-motorsport-drift-cat-11-sneakers/308614?swatch=02,BMW M Motorsport Drift Cat 11 Sneakers,Puma,7999,
https://in.puma.com/in/en/pd/inhale-smile-sneakers/402589?swatch=01,Inhale Smile Sneakers,Puma,8799,10999.0
https://in.puma.com/in/en/pd/scuderia-ferrari-drift-cat-11-mens-sneakers/308613?swatch=04,Scuderia Ferrari Drift Cat 11 Men's Sneakers,Puma,5999,7999.0
https://in.puma.com/in/en/pd/royalcat-memory-foam-slides/396064?swatch=01,Royalcat Memory Foam Slides,Puma,3299,
https://in.puma.com/in/en/pd/inverse-shades-of-sneakers/402344?swatch=02,Inverse Shades Of Sneakers,Puma,9599,11999.0
https://in.puma.com/in/en/pd/mostro-unisex-sneakers/397331?swatch=01,Mostro Unisex Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/flymo-injex-womens-anti-slip-flip-flops/397151?swatch=03,Flymo Injex Women's Anti-Slip Flip-Flops,Puma,1399,
https://in.puma.com/in/en/pd/palermo-premium-leather-sneakers/406000?swatch=02,Palermo Premium Leather Sneakers,Puma,7999,
https://in.puma.com/in/en/pd/mostro-og-prime-sneakers/403206?swatch=04,Mostro OG Prime Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/inhale-mens-sneakers/401560?swatch=20,Inhale Men's Sneakers,Puma,8249,10999.0
https://in.puma.com/in/en/pd/inhale-mens-sneakers/401560?swatch=15,Inhale Men's Sneakers,Puma,8249,10999.0
https://in.puma.com/in/en/pd/bmw-m-motorsport-a3rokart-mid-sneakers/308235?swatch=03,BMW M Motorsport A3rokart Mid Sneakers,Puma,9999,
https://in.puma.com/in/en/pd/inhale-distressed-sneakers/404532?swatch=02,Inhale Distressed Sneakers,Puma,8799,10999.0
https://in.puma.com/in/en/pd/suede-classic-sneakers/399781?swatch=01,Suede Classic Sneakers,Puma,7999,
https://in.puma.com/in/en/pd/softride-frequence-street-running-shoes/311727?swatch=02,Softride Frequence Street Running Shoes,Puma,4549,6999.0
https://in.puma.com/in/en/pd/court-classic-lux-sneakers/404703?swatch=01,Court Classic Lux Sneakers,Puma,4124,5499.0
https://in.puma.com/in/en/pd/scuderia-ferrari-palermo-sneakers/308899?swatch=03,Scuderia Ferrari Palermo Sneakers,Puma,7999,
https://in.puma.com/in/en/pd/majesty-leather-sneakers/312617?swatch=02,Majesty Leather Sneakers,Puma,5599,7999.0
https://in.puma.com/in/en/pd/bmw-m-motorsport-inverse-sneakers/308920?swatch=01,BMW M Motorsport Inverse Sneakers,Puma,8999,11999.0
https://in.puma.com/in/en/pd/bmw-m-motorsport-a3rokart-mid-sneakers/308235?swatch=04,BMW M Motorsport A3rokart Mid Sneakers,Puma,9999,
https://in.puma.com/in/en/pd/majesty-leather-sneakers/312617?swatch=01,Majesty Leather Sneakers,Puma,7999,
https://in.puma.com/in/en/pd/mostro-unlined-suede-sneakers/403174?swatch=02,Mostro Unlined Suede Sneakers,Puma,8249,10999.0
https://in.puma.com/in/en/pd/v-s2-libero-everyday-sneakers/403280?swatch=02,V-S2 Libero Everyday Sneakers,Puma,7199,8999.0
https://in.puma.com/in/en/pd/inverse-upgrade-unisex-sneakers/401754?swatch=01,Inverse Upgrade Unisex Sneakers,Puma,11999,
https://in.puma.com/in/en/pd/accelerate-pro-4-multi-traction-indoor-badminton-shoes/108442?swatch=02,Accelerate Pro 4 Multi-Traction Indoor Badminton Shoes,Puma,8999,
https://in.puma.com/in/en/pd/speedcat-og-sneakers/398846?swatch=19,Speedcat OG Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/cali-court-match-womens-sneakers/393094?swatch=02,Cali Court Match Women's Sneakers,Puma,4959,7999.0
https://in.puma.com/in/en/pd/suede-moccasin-casual-sneakers/401035?swatch=01,Suede Moccasin Casual Sneakers,Puma,10999,
https://in.puma.com/in/en/pd/ragegryp-womens-running-shoes/310886?swatch=01,Ragegryp Women's Running Shoes,Puma,3799,
https://in.puma.com/in/en/pd/storm-origin-mens-sneakers/369770?swatch=03,Storm Origin Men's Sneakers,Puma,3639,6999.0
https://in.puma.com/in/en/pd/scend-progressive-running-shoes/312107?swatch=01,Scend Progressive Running Shoes,Puma,4499,5999.0
https://in.puma.com/in/en/pd/puma-x-aston-martin-aramco-f1-team-drift-cat-11-motorsport-sneakers/309105?swatch=02,PUMA x ASTON MARTIN ARAMCO F1® TEAM Drift Cat 11 Motorsport Sneakers,Puma,7999,
https://in.puma.com/in/en/pd/speedcat-suede-ballet-womens-shoes/401287?swatch=01,Speedcat Suede Ballet Women's Shoes,Puma,6999,
https://in.puma.com/in/en/pd/mostro-unlined-suede-sneakers/403174?swatch=01,Mostro Unlined Suede Sneakers,Puma,8249,10999.0
https://in.puma.com/in/en/pd/pacific-maze-womens-sneakers/375499?swatch=11,Pacific Maze Women's Sneakers,Puma,2199,3999.0
https://in.puma.com/in/en/pd/the-dagger-basketball-shoes/311353?swatch=09,The Dagger Basketball Shoes,Puma,7199,8999.0
https://in.puma.com/in/en/pd/wave-flip-flops/390142?swatch=10,Wave Flip-Flops,Puma,1159,1999.0
https://in.puma.com/in/en/pd/mb-05-world-tour-lightweight-basketball-shoes/312129?swatch=01,MB.05 World Tour Lightweight Basketball Shoes,Puma,10499,13999.0
https://in.puma.com/in/en/pd/inhale-casual-sneakers/406513?swatch=01,Inhale Casual Sneakers,Puma,7999,9999.0
https://in.puma.com/in/en/pd/flymo-injex-flip-flops/399101?swatch=01,Flymo Injex Flip-Flops,Puma,1399,
https://in.puma.com/in/en/pd/bmw-m-motorsport-leadcat-2-0-logo-slip-ons/309237?swatch=01,BMW M Motorsport Leadcat 2.0 Logo Slip-ons,Puma,3799,
https://in.puma.com/in/en/pd/mostro-og-prime-sneakers/403206?swatch=09,Mostro OG Prime Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/electrify-nitro-4-womens-everyday-running-shoes/310788?swatch=18,Electrify NITRO™ 4 Women's Everyday Running Shoes,Puma,8999,
https://in.puma.com/in/en/pd/inverse-halloween-sneakers/404365?swatch=01,Inverse Halloween Sneakers,Puma,9599,11999.0
https://in.puma.com/in/en/pd/smash-comfort-sneakers/400357?swatch=02,Smash Comfort Sneakers,Puma,2999,3999.0
https://in.puma.com/in/en/pd/ascenso-sneakers/403307?swatch=03,Ascenso Sneakers,Puma,6499,
https://in.puma.com/in/en/pd/leadcat-2-0-palermo-foil-slides/399041?swatch=07,Leadcat 2.0 Palermo Foil Slides,Puma,3999,
https://in.puma.com/in/en/pd/softridepro-leadpuff-womens-slides/311793?swatch=01,SoftridePro Leadpuff Women's Slides,Puma,3499,
https://in.puma.com/in/en/pd/propella-womens-sneakers/395844?swatch=04,Propella Women's Sneakers,Puma,2624,3499.0
https://in.puma.com/in/en/pd/mb-05-voltage-basketball-shoes/312131?swatch=01,MB.05 Voltage Basketball Shoes,Puma,11199,13999.0
https://in.puma.com/in/en/pd/softridepro-leadpuff-womens-slides/311793?swatch=02,SoftridePro Leadpuff Women's Slides,Puma,3499,
https://in.puma.com/in/en/pd/easy-rider-vintage-everyday-comfort-sneakers/399028?swatch=40,Easy Rider Vintage Everyday Comfort Sneakers,Puma,7199,7999.0
https://in.puma.com/in/en/pd/mostro-og-prime-sneakers/403206?swatch=08,Mostro OG Prime Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/velocity-nitro-4-womens-high-cushion-running-shoes/311141?swatch=07,Velocity NITRO 4 Women's High Cushion Running Shoes,Puma,11999,
https://in.puma.com/in/en/pd/deviate-nitro-elite-3-womens-running-shoes/309810?swatch=09,Deviate NITRO™ Elite 3 Women's Running Shoes,Puma,19999,
https://in.puma.com/in/en/pd/all-pro-nitro-2-responsive-basketball-shoes/311521?swatch=01,All-Pro Nitro 2 Responsive Basketball Shoes,Puma,10399,12999.0
https://in.puma.com/in/en/pd/puma-x-rick-and-morty-rs-surge-sneakers/403654?swatch=01,PUMA x RICK AND MORTY RS Surge Sneakers,Puma,11999,
https://in.puma.com/in/en/pd/speedcat-og-sneakers/398846?swatch=40,Speedcat OG Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/the-dagger-basketball-shoes/311353?swatch=11,The Dagger Basketball Shoes,Puma,7199,8999.0
https://in.puma.com/in/en/pd/wave-flip-flops/390142?swatch=14,Wave Flip-Flops,Puma,1159,1999.0
https://in.puma.com/in/en/pd/popcat-20-slides/391262?swatch=05,Popcat 20 Slides,Puma,1999,
https://in.puma.com/in/en/pd/flymo-injex-flip-flops/399101?swatch=05,Flymo Injex Flip-Flops,Puma,839,1399.0
https://in.puma.com/in/en/pd/easy-rider-senorita-womens-retro-sneakers/403353?swatch=01,Easy Rider Senorita Women's Retro Sneakers,Puma,7199,7999.0
https://in.puma.com/in/en/pd/palermo-classic-comfort-low-boot-sneakers/402693?swatch=05,Palermo Classic Comfort Low Boot Sneakers,Puma,5249,6999.0
https://in.puma.com/in/en/pd/suede-xl-sneakers/395205?swatch=01,Suede XL Sneakers,Puma,8999,
https://in.puma.com/in/en/pd/puma-r78-retro-sneakers/393910?swatch=12,PUMA R78 Retro Sneakers,Puma,3179,5999.0
https://in.puma.com/in/en/pd/softride-enzo-evo-running-shoes/312074?swatch=04,Softride Enzo Evo Running Shoes,Puma,5249,6999.0
https://in.puma.com/in/en/pd/bmw-mms-neo-cat-mid-2-0-driving-shoes/309236?swatch=02,BMW MMS Neo Cat Mid 2.0 Driving Shoes,Puma,4949,8999.0
https://in.puma.com/in/en/pd/arizona-retro-premium-suede-sneakers/402353?swatch=01,Arizona Retro Premium Suede Sneakers,Puma,8099,8999.0
https://in.puma.com/in/en/pd/palermo-club-vegas-leather-sneakers/404669?swatch=01,Palermo Club Vegas Leather Sneakers,Puma,9999,
https://in.puma.com/in/en/pd/softride-pro-echo-slip-on-womens-shoes/310889?swatch=03,Softride Pro Echo Slip-On Women's Shoes,Puma,4499,5999.0
https://in.puma.com/in/en/pd/electrify-nitro-3-womens-running-shoes/378456?swatch=04,Electrify NITRO™ 3 Women's Running Shoes,Puma,8099,8999.0
https://in.puma.com/in/en/pd/deviate-nitro-elite-3-womens-running-shoes/309810?swatch=07,Deviate NITRO™ Elite 3 Women's Running Shoes,Puma,19999,
https://in.puma.com/in/en/pd/softride-symmetry-fuzion-running-shoes/311890?swatch=02,Softride Symmetry Fuzion Running Shoes,Puma,5999,
https://in.puma.com/in/en/pd/shuffle-mid-sneakers/380748?swatch=03,Shuffle Mid Sneakers,Puma,3000,5999.0
https://in.puma.com/in/en/pd/f1-inhale-75-yrs-sneakers/308889?swatch=03,F1 Inhale 75 YRS Sneakers,Puma,9899,10999.0
https://in.puma.com/in/en/pd/softride-sophia-2-womens-slip-on-shoes/311886?swatch=01,Softride Sophia 2 Women's Slip-On Shoes,Puma,4399,5499.0
https://in.puma.com/in/en/pd/arizona-leo-sneakers/403045?swatch=01,Arizona Leo Sneakers,Puma,8099,8999.0
https://in.puma.com/in/en/pd/scend-progressive-womens-running-shoes/312108?swatch=01,Scend Progressive Women's Running Shoes,Puma,4499,5999.0
https://in.puma.com/in/en/pd/softride-frequence-running-shoes/310500?swatch=01,SOFTRIDE Frequence Running Shoes,Puma,7999,
https://in.puma.com/in/en/pd/magmax-nitro-womens-maximum-cushioning-running-shoes/310089?swatch=02,MagMax NITRO™ Women's Maximum Cushioning Running Shoes,Puma,17999,
https://in.puma.com/in/en/pd/foreverrun-nitro-womens-running-shoes/377758?swatch=03,ForeverRun NITRO™ Women's Running Shoes,Puma,12799,15999.0
https://in.puma.com/in/en/pd/mostro-sneakers/403812?swatch=01,Mostro Sneakers,Puma,8249,10999.0
https://in.puma.com/in/en/pd/inverse-parallel-everyday-sneakers/404705?swatch=04,Inverse Parallel Everyday Sneakers,Puma,9599,11999.0
https://in.puma.com/in/en/pd/razz-womens-running-shoes/310598?swatch=02,Razz Women's Running Shoes,Puma,2999,
https://in.puma.com/in/en/pd/scuderia-ferrari-hp-speedcat-sneakers/308905?swatch=04,Scuderia Ferrari HP Speedcat Sneakers,Puma,10999,
https://in.puma.com/in/en/pd/leadcat-2-0-slides/395229?swatch=05,Leadcat 2.0 Slides,Puma,1624,2499.0
https://in.puma.com/in/en/pd/mid-distance-nitro-elite-3-spike-running-shoes/312637?swatch=01,Mid Distance NITRO™ Elite 3 Spike Running Shoes,Puma,16999,
https://in.puma.com/in/en/pd/deviate-nitro-elite-3-hyrox-womens-lightweight-running-shoes/312292?swatch=01,Deviate NITRO Elite 3 HYROX Women's Lightweight Running Shoes,Puma,19999,
https://in.puma.com/in/en/pd/scend-progressive-running-shoes/312107?swatch=02,Scend Progressive Running Shoes,Puma,4499,5999.0
https://in.puma.com/in/en/pd/x-cell-nova-cat-womens-everyday-running-shoes/310686?swatch=08,X-Cell Nova CAT Women's Everyday Running Shoes,Puma,5599,6999.0
https://in.puma.com/in/en/pd/palermo-sp-sneakers/398383?swatch=01,Palermo S&P Sneakers,Puma,6999,
https://in.puma.com/in/en/pd/velocity-nitro-2-wtr-womens-running-shoes/376918?swatch=02,Velocity NITRO™ 2 WTR Women's Running Shoes,Puma,10399,12999.0
https://in.puma.com/in/en/pd/long-distance-nitro-elite-3-lightweight-running-shoes/312330?swatch=01,Long Distance NITRO™ Elite 3 Lightweight Running Shoes,Puma,14999,
https://in.puma.com/in/en/pd/inverse-cityscape-sneakers/404054?swatch=03,Inverse Cityscape Sneakers,Puma,9599,11999.0
https://in.puma.com/in/en/pd/smash-comfort-sneakers/400357?swatch=01,Smash Comfort Sneakers,Puma,2999,3999.0
https://in.puma.com/in/en/pd/bmw-mms-neo-cat-mid-2-0-driving-shoes/309236?swatch=01,BMW MMS Neo Cat Mid 2.0 Driving Shoes,Puma,4679,8999.0
https://in.puma.com/in/en/pd/speedcat-suede-ballet-womens-shoes/401287?swatch=02,Speedcat Suede Ballet Women's Shoes,Puma,6999,
https://in.puma.com/in/en/pd/deviate-nitro-elite-womens-trail-running-shoes/310468?swatch=03,Deviate NITRO™ Elite Women's Trail Running Shoes,Puma,20999,
https://in.puma.com/in/en/pd/mostro-og-prime-sneakers/403206?swatch=02,Mostro OG Prime Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/electrify-nitro-2-womens-running-shoes/376898?swatch=12,Electrify NITRO™ 2 Women's Running Shoes,Puma,8799,10999.0
https://in.puma.com/in/en/pd/electrify-nitro-3-womens-running-shoes/378456?swatch=07,Electrify NITRO™ 3 Women's Running Shoes,Puma,6749,8999.0
https://in.puma.com/in/en/pd/solarflash-iii-indoor-sports-shoes/107850?swatch=03,Solarflash III Indoor Sports Shoes,Puma,5599,6999.0
https://in.puma.com/in/en/pd/king-indoor-sneakers/401683?swatch=04,King Indoor Sneakers,Puma,8799,10999.0
https://in.puma.com/in/en/pd/king-indoor-sneakers/401683?swatch=03,King Indoor Sneakers,Puma,8799,10999.0
https://in.puma.com/in/en/pd/mostro-og-prime-sneakers/403206?swatch=03,Mostro OG Prime Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/mostro-unisex-sneakers/397331?swatch=02,Mostro Unisex Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/flymo-injex-womens-anti-slip-flip-flops/397151?swatch=02,Flymo Injex Women's Anti-Slip Flip-Flops,Puma,1399,
https://in.puma.com/in/en/pd/slipstream-sportstyle-sneakers/404690?swatch=02,Slipstream Sportstyle Sneakers,Puma,7199,8999.0
https://in.puma.com/in/en/pd/royalcatsoftride-cara-womens-flip-flops/397134?swatch=03,Royalcat Softride Cara Women's Flip-Flops,Puma,2249,2499.0
https://in.puma.com/in/en/pd/razz-womens-running-shoes/310598?swatch=01,Razz Women's Running Shoes,Puma,2999,
https://in.puma.com/in/en/pd/easy-rider-vintage-everyday-comfort-sneakers/399028?swatch=35,Easy Rider Vintage Everyday Comfort Sneakers,Puma,6399,7999.0
https://in.puma.com/in/en/pd/slipstream-bball-sneakers/404692?swatch=02,Slipstream Bball Sneakers,Puma,5999,7999.0
https://in.puma.com/in/en/pd/softride-sophia-2-womens-slip-on-shoes/311886?swatch=02,Softride Sophia 2 Women's Slip-On Shoes,Puma,4124,5499.0
https://in.puma.com/in/en/pd/speedcat-elevated-womens-sneakers/403619?swatch=02,Speedcat Elevated Women's Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/majesty-leather-sneakers/312617?swatch=03,Majesty Leather Sneakers,Puma,4799,7999.0
https://in.puma.com/in/en/pd/smashic-comfort-casual-sneakers/394371?swatch=03,Smashic Comfort Casual Sneakers,Puma,3374,4499.0
https://in.puma.com/in/en/pd/softride-pro-echo-slip-on-womens-shoes/310889?swatch=04,Softride Pro Echo Slip-On Women's Shoes,Puma,3599,5999.0
https://in.puma.com/in/en/pd/electrify-nitro-4-womens-everyday-running-shoes/310788?swatch=14,Electrify NITRO™ 4 Women's Everyday Running Shoes,Puma,8999,
https://in.puma.com/in/en/pd/mostro-og-prime-sneakers/403206?swatch=15,Mostro OG Prime Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/speedcat-metallic-sneakers/403689?swatch=01,Speedcat Metallic Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/smash-tex-womens-sneakers/392764?swatch=01,Smash Tex Women's Sneakers,Puma,3599,4499.0
https://in.puma.com/in/en/pd/the-dagger-basketball-shoes/311353?swatch=13,The Dagger Basketball Shoes,Puma,7199,8999.0
https://in.puma.com/in/en/pd/electrify-nitro-4-womens-multi-surface-traction-running-shoes/313362?swatch=02,Electrify NITRO 4 Women's Multi-Surface Traction Running Shoes,Puma,8999,
https://in.puma.com/in/en/pd/softride-frequence-street-womens-running-shoes/312729?swatch=01,Softride Frequence Street Women's Running Shoes,Puma,5249,6999.0
https://in.puma.com/in/en/pd/mostro-og-sneakers/397330?swatch=08,Mostro OG Sneakers,Puma,7499,9999.0
https://in.puma.com/in/en/pd/velocity-nitro-2-gore-tex-womens-trail-running-shoes/377508?swatch=02,Velocity NITRO™ 2 GORE-TEX® Women's Trail Running Shoes,Puma,10499,13999.0
https://in.puma.com/in/en/pd/softride-sophia-2-womens-slip-on-shoes/311886?swatch=04,Softride Sophia 2 Women's Slip-On Shoes,Puma,4399,5499.0
https://in.puma.com/in/en/pd/royalcat-comfort-softride-womens-slides/396711?swatch=04,Royalcat Comfort SOFTRIDE Women's Slides,Puma,2519,2799.0
